timestamp,longitude_m,latitude_m
1363376,-156.066899,109.602040
1363576,-156.136279,108.919454
1363776,-156.253454,108.305127
1363976,-156.008312,107.517387
1364176,-156.171740,106.832957
1364377,-156.179449,106.155906
1364577,-156.099276,105.469631
1364777,-156.262704,104.820253
1371785,-155.971309,84.018003
1371985,-156.205659,83.519900
1372185,-155.986727,82.920332
1372386,-156.185616,82.398246
1372586,-156.194866,81.717506
1372986,-156.931834,80.734214
1373186,-156.874788,80.221353
1373387,-156.911791,79.704801
1373587,-157.184685,79.300785
1373787,-156.921042,78.732579
1373987,-157.058260,78.407889
1382796,-156.225702,55.412142
1382996,-156.096193,54.718488
1383196,-156.201033,54.091248
1383397,-156.669733,53.703834
1383597,-156.615771,53.019404
1383797,-156.981171,52.548974
1383997,-157.164642,52.021354
1384197,-157.072135,51.377510
1384398,-157.343488,50.864648
1384598,-157.494581,50.390528
1384798,-157.785977,49.910874
1384998,-157.861524,49.318685
1385198,-157.901610,48.768927
1385400,-158.351808,48.346462
1385600,-158.285511,47.730290
1385800,-158.485942,47.237722
1386000,-158.976226,46.802343
1386200,-158.883719,46.158499
1386401,-159.181282,45.582913
1386601,-159.421798,45.075587
1386801,-159.464968,44.444656
1387001,-159.737862,43.931795
1387201,-159.858120,43.400485
1387402,-160.123305,42.876555
1387602,-160.197310,42.254849
1387802,-160.163391,41.769660
1388002,-160.522625,41.288160
1388202,-160.302151,40.718109
1388403,-160.533417,40.218162
1388603,-160.766225,39.762490
1388803,-160.545751,39.192439
1389003,-160.752349,38.692491
1389203,-160.829438,38.192543
1389404,-160.736931,37.749785
1389604,-160.946612,37.231390
1389804,-160.940445,36.773873
1390004,-161.201005,36.331115
1390204,-161.148585,35.764753
1390405,-161.036035,35.288789
1390605,-161.284261,34.930892
1390805,-160.904984,34.285204
1391005,-161.014450,33.870118
1391205,-161.196380,33.388618
1391406,-160.937362,32.813033
1391606,-161.039119,32.403482
1391806,-161.031410,31.899845
1392006,-160.962030,31.392518
1392206,-161.134709,30.962673
1392407,-161.191754,30.492243
1392607,-161.318180,30.062399
1392807,-161.188671,29.444382
1393007,-161.179420,29.003469
1393207,-161.483150,28.774711
1393408,-161.327430,28.328263
1393608,-161.475441,28.069987
1393808,-161.621909,27.859677
1394008,-161.412228,27.575574
1394208,-161.569489,27.448281
1394409,-161.564864,27.328368
1394609,-161.608033,27.190006
1394809,-161.645036,27.103299
1395009,-161.634243,27.016592
1395209,-161.779170,26.977851
1395410,-161.587990,26.819196
1395610,-161.611117,26.817351
1395810,-161.840841,26.826575
1396010,-161.621909,26.640248
1396210,-161.777628,26.577524
1396411,-161.848550,26.573834
1396611,-161.688205,26.407800
1396811,-161.830049,26.385662
1397011,-161.783795,26.278662
1397211,-161.905595,26.193800
1397412,-161.817714,26.053593
1397612,-161.731375,25.913387
1397812,-161.973434,25.835904
1398012,-161.749876,25.638508
1398212,-161.760669,25.461404
1398413,-162.022770,25.354404
1398613,-161.759127,25.059232
1398813,-161.904054,24.865526
1399013,-161.879385,24.620164
1399213,-161.800755,24.319458
1399414,-161.921013,24.079630
1399614,-161.837757,23.813975
1399814,-161.830049,23.446855
1400014,-161.776087,23.146149
1400214,-161.771461,22.808546
1400415,-161.884011,22.465408
1400615,-161.550988,22.020805
1400815,-161.694373,21.672133
1401015,-161.720583,21.343754
1401215,-161.367517,20.817979
1401416,-161.481608,20.413962
1401616,-161.253425,19.877118
1401816,-161.020617,19.421446
1402016,-161.077663,18.978688
1402216,-160.855648,18.500879
1402417,-160.743098,17.960345
1402617,-160.396199,17.336794
1402817,-160.223521,16.838691
1403017,-160.316027,16.371950
1403217,-159.776406,15.698589
1403418,-159.802616,15.154366
1403618,-159.697776,14.516056
1403818,-159.364753,13.898040
1404018,-159.390963,13.353816
1404218,-159.218284,12.700748
1404419,-159.114985,12.091956
1404619,-159.042522,11.383543
1404819,-158.848259,10.759992
1405019,-158.839008,10.147510
1405219,-158.495192,9.335787
1405421,-158.341015,8.763891
1405621,-158.461273,8.105288
1405821,-158.040369,7.347065
1406021,-158.012617,6.701376
1406221,-157.867691,6.059377
1406422,-157.550085,5.384171
1406622,-157.563961,4.815965
1406822,-157.419035,4.173966
1407022,-157.255607,3.561484
1407222,-157.169267,2.939778
1407423,-156.993505,2.351278
1407623,-156.907166,1.775693
1407823,-156.480094,1.006401
1408023,-156.384504,0.454798
1408223,-156.376796,-0.130012
1408424,-155.889595,-0.856873
1408624,-155.820215,-1.380803
1408824,-155.622868,-2.096595
1409024,-154.932154,-2.565181
1409224,-155.117167,-3.218249
1409425,-154.796478,-3.878697
1409625,-154.515875,-4.415541
1409825,-154.316986,-5.105505
1410025,-153.985505,-5.690315
1410225,-153.843662,-6.182883
1410426,-153.529140,-6.915279
1410626,-153.283998,-7.461347
1410826,-153.106694,-8.103346
1411026,-152.835342,-8.773018
1411226,-152.631828,-9.309862
1411427,-152.420605,-9.970310
1411627,-152.164670,-10.549585
1411827,-151.985825,-11.147308
1412027,-151.699055,-11.765325
1412227,-151.450829,-12.298479
1412428,-151.251940,-13.062237
1412628,-151.594214,-12.901737
1412828,-151.333654,-13.541891
1413028,-151.179477,-14.119322
1413228,-150.931252,-14.702286
1413429,-150.874206,-15.919871
1413629,-150.667608,-16.500991
1413829,-150.427092,-17.085801
1414029,-150.268289,-17.753627
1414229,-146.356809,-18.342127
1414430,-146.120918,-18.965678
1414630,-145.866525,-19.591073
1414830,-145.701556,-20.100245
1415030,-145.228231,-20.779141
1415230,-144.943003,-21.351037
1415431,-144.944545,-21.884191
1415631,-144.307792,-22.515121
1415831,-144.128947,-23.046431
1416031,-143.780506,-23.583275
1416231,-143.526113,-24.096137
1416432,-143.129877,-24.590550
1416632,-142.784520,-25.134773
1416832,-142.557880,-25.570152
1417032,-142.112307,-26.038738
1417232,-144.185992,-25.909600
1417433,-143.762005,-26.472272
1417633,-143.408938,-27.036788
1417833,-143.216217,-27.462943
1418033,-142.889361,-27.951821
1418233,-142.520877,-28.398269
1418434,-142.053720,-28.887148
1418634,-141.699112,-29.379716
1418834,-141.375339,-29.826164
1419034,-141.005314,-30.303974
1419234,-140.587493,-30.776249
1419435,-140.333100,-31.272507
1419635,-139.987743,-31.770610
1419835,-139.552963,-32.244730
1420035,-139.340198,-32.654281
1420235,-138.817537,-33.224332
1420436,-138.617106,-33.759331
1420636,-138.421301,-34.259279
1420836,-137.880139,-34.814571
1421036,-137.870888,-35.165088
1421236,-137.502404,-35.733294
1421437,-137.297348,-36.236932
1421637,-137.104627,-36.731345
1421837,-136.859485,-37.236827
1422037,-137.929475,-38.126033
1422237,-138.034316,-38.865808
1422438,-137.921767,-39.378669
1422638,-137.781465,-39.749479
1422838,-137.493153,-40.304771
1423038,-137.306599,-40.642374
1423238,-137.095376,-41.079598
1423439,-136.808606,-41.522356
1423639,-136.637469,-41.941131
1423839,-136.361492,-42.407872
1424039,-136.059304,-42.786061
1424239,-135.869666,-43.188233
1424441,-135.550519,-43.599629
1424641,-135.249873,-43.891112
1424841,-135.083361,-44.272990
1425041,-134.835136,-44.466697
1425241,-134.713336,-44.605059
1425442,-134.539115,-44.909455
1425642,-134.517531,-44.944507
1425842,-134.452776,-45.034903
1426042,-134.388022,-45.066265
1426242,-134.482070,-45.049662
1426443,-134.426566,-45.071800
1426643,-134.360270,-44.959265
1426843,-134.401898,-45.027524
1427043,-134.287806,-45.036748
1427243,-134.281639,-44.957421
1427444,-134.317100,-45.025679
1427644,-134.243095,-44.922369
1427844,-134.233844,-44.920524
1428044,-134.203009,-44.975869
1428244,-134.261596,-44.846731
1428445,-134.243095,-44.870714
1428645,-134.155214,-44.883628
1428845,-134.178340,-44.837507
1429045,-134.184507,-44.879938
1429245,-134.136713,-44.828283
1429446,-134.152130,-44.830128
1429646,-134.113586,-44.874403
1429846,-134.125920,-44.778473
1430046,-134.081209,-44.850421
1430246,-134.110502,-44.758179
1430447,-134.105877,-44.822748
1430647,-134.064249,-44.841197
1430847,-134.098168,-44.752645
1431047,-134.084292,-44.844886
1431247,-133.991786,-44.795076
1431448,-134.044206,-44.765559
1431648,-134.041123,-44.819059
1431848,-133.987160,-44.724973
1432048,-133.977910,-44.793231
1432248,-133.953241,-44.795076
1432449,-133.993328,-44.713904
1432649,-133.956325,-44.787697
1432849,-133.940907,-44.728662
1433049,-133.948616,-44.756335
1433249,-133.848401,-44.780317
1433450,-133.928573,-44.713904
1433650,-133.873069,-44.881783
1433850,-133.748186,-44.900231
1434050,-133.421330,-45.108696
1434250,-133.442914,-45.241524
1434451,-133.382785,-45.256282
1434651,-133.318031,-45.477661
1434851,-133.262527,-45.614178
1435051,-133.260985,-45.730402
1435251,-133.120684,-46.034799
1435452,-133.069805,-46.217436
1435652,-132.992717,-46.457264
1435852,-132.796911,-46.733987
1436052,-132.795370,-47.007021
1436252,-132.651985,-47.333556
1436453,-132.497807,-47.580762
1436653,-132.391425,-47.975555
1436853,-132.275792,-48.346365
1437053,-132.158617,-48.687657
1437253,-131.989022,-49.172846
1437454,-131.853346,-49.600846
1437654,-131.756214,-49.982725
1437854,-131.555784,-50.473448
1438054,-131.423191,-50.929120
1438254,-131.236637,-51.453050
1438455,-130.997662,-51.941929
1438655,-130.860444,-52.476928
1438855,-130.687765,-52.982410
1439055,-130.448790,-53.373513
1439255,-130.236025,-54.026582
1439456,-129.947714,-54.581874
1439656,-129.929213,-55.185132
1439856,-129.758076,-55.893545
1440056,-129.731866,-56.393492
1498317,-2.416833,9.123632
1498518,-2.902492,8.538822
1498718,-3.028917,7.852547
1498918,-3.112173,7.358134
1499118,-3.472948,6.848962
1499318,-3.394317,6.218032
1499519,-3.563913,5.708860
1499719,-3.611708,5.111137
1499919,-3.650252,4.601965
1500119,-3.656419,3.972880
1500319,-3.665670,3.454484
1500520,-3.688796,2.875209
1500720,-3.529994,2.192623
1500920,-3.361940,1.613348
1501120,-3.556204,1.002711
1501320,-3.355773,0.286919
1501521,-5.788692,-0.622580
1501721,-5.673059,-1.270114
1501921,-5.398623,-1.928716
1502121,-5.323076,-2.565181
1502321,-5.301491,-3.190577
1502522,-5.071767,-3.858403
1502722,-4.965385,-4.566816
1502922,-4.838959,-5.186678
1503122,-4.731035,-5.806539
1503322,-4.569149,-6.557383
1503524,-4.484351,-7.116365
1503724,-3.900019,-8.985173
1506927,-4.749536,-17.722265
1507127,-4.912964,-18.581954
1507327,-5.081018,-19.270074
1507528,-5.508089,-19.878866
1507728,-5.756314,-20.159279
1507928,-6.158717,-20.862158
1508128,-6.479406,-21.424830
1508328,-6.844807,-21.633295
1508529,-7.335091,-22.448708
1508729,-7.623402,-22.697759
1508929,-8.079767,-22.893311
1509129,-8.491421,-23.361896
1509329,-8.841403,-23.703189
1509530,-9.407234,-24.127499
1525947,-62.105053,-40.136892
1526147,-62.855897,-40.638685
1526347,-63.392434,-40.494788
1526548,-64.104734,-40.579650
1526748,-64.775405,-40.826857
1526948,-65.318109,-40.978133
1527148,-65.828436,-41.169994
1527348,-66.109039,-41.090667
1527549,-66.588531,-41.483615
1527749,-66.839840,-41.513132
1527949,-67.034103,-41.271460
1528149,-67.533638,-41.907924
1528349,-67.595309,-41.760338
1528550,-67.678565,-41.531580
1528750,-67.878995,-41.749269
1528950,-67.754112,-41.815683
1529150,-67.789572,-41.841511
1529350,-67.767988,-41.760338
1529551,-68.813310,-43.243578
1529751,-68.716178,-43.265716
1529951,-68.739305,-43.155026
1530151,-68.770140,-43.339509
1530351,-68.693052,-43.291543
1530552,-68.770140,-43.208526
1530752,-68.750097,-43.400388
1530952,-68.689968,-43.321061
1531152,-68.782474,-43.274940
1531352,-68.706928,-43.348733
1531553,-68.668383,-43.286009
1531753,-68.671467,-43.280474
1531953,-68.663758,-43.206681
1532153,-68.708469,-43.193768
1532353,-68.609796,-43.254647
1532554,-68.608254,-43.158716
1532754,-68.608254,-43.274940
1532954,-68.541958,-43.204837
1533154,-68.583586,-43.119975
1533354,-68.594378,-43.232509
1533555,-68.555834,-43.199302
1533755,-68.588211,-43.228819
1533955,-68.575877,-43.191923
1534155,-68.566626,-43.190078
1534355,-68.549667,-43.254647
1534556,-68.551208,-43.129199
1534756,-68.586669,-43.197457
1534956,-68.535791,-43.212216
1535156,-68.562001,-43.105216
1535356,-68.543500,-43.238043
1535557,-68.483370,-43.214061
1535757,-68.554292,-43.123664
1535957,-68.511122,-43.256492
1536157,-68.492621,-43.186388
1536357,-68.526540,-43.158716
1536558,-68.483370,-43.175319
1536758,-68.464869,-43.195612
1536958,-68.409365,-43.269405
1537158,-68.511122,-43.110751
1537358,-68.472578,-43.169785
1537559,-68.338444,-43.278630
1537759,-68.440201,-43.095992
1537959,-68.403198,-43.195612
1538159,-68.344611,-43.175319
1538359,-68.407824,-43.088613
1538560,-68.329193,-43.129199
1538760,-68.347694,-43.092302
1538960,-68.344611,-43.097837
1539160,-68.296816,-43.031423
1539360,-68.363112,-43.040647
1539561,-68.253646,-43.149492
1539761,-68.304525,-42.928113
1539961,-68.313775,-42.983458
1540161,-68.171932,-43.033268
1540361,-68.242854,-42.904130
1540562,-68.238228,-43.003751
1540762,-68.185808,-42.988992
1540962,-68.250563,-42.854320
1541162,-68.201226,-42.942871
1541362,-68.253646,-42.917044
1541563,-68.184266,-42.983458
1541763,-68.218185,-42.902285
1541963,-68.244396,-42.915199
1542163,-68.187350,-42.941027
1542363,-68.167307,-42.751010
1542565,-68.170390,-42.804510
1542765,-68.147264,-42.896751
1542965,-68.215102,-42.782372
1543165,-68.139555,-42.870923
1543365,-68.165765,-42.874613
1543566,-68.198142,-42.819268
1543766,-68.119512,-42.830337
1543966,-68.181183,-42.913354
1544166,-68.170390,-42.926268
1544366,-68.162682,-42.861699
1544567,-68.181183,-42.907820
1544767,-68.145722,-42.994527
1544967,-68.224352,-42.863544
1545167,-68.154973,-42.981613
1545367,-68.096385,-42.970544
1545568,-68.249021,-42.909665
1545768,-68.165765,-43.005595
1545968,-68.167307,-43.000061
1546168,-68.310692,-42.990837
1546368,-68.276773,-43.018509
1546569,-68.384697,-43.118130
1546769,-68.409365,-43.199302
1546969,-68.512664,-43.018509
1547169,-68.602087,-43.156871
1547369,-68.659133,-43.230664
1547570,-68.791725,-43.123664
1547770,-68.856480,-43.245423
1547970,-68.882690,-43.332130
1548170,-69.143249,-43.254647
1548370,-69.204920,-43.367181
1548571,-69.306677,-43.391164
1548771,-69.527151,-43.370871
1548971,-69.536402,-43.446509
1549171,-69.616574,-43.457578
1549371,-69.562612,-43.540595
1549572,-69.605782,-43.348733
1549772,-69.584197,-43.424371
1549972,-69.514817,-43.514767
1550172,-69.605782,-43.335819
1550372,-69.527151,-43.444664
1550573,-69.493232,-43.391164
1550773,-69.598073,-43.376405
1550973,-69.562612,-43.439129
1551173,-69.544111,-43.416992
1551373,-69.635075,-43.549819
1551574,-69.696746,-43.477871
1551774,-69.818546,-43.601474
1551974,-69.991225,-43.758284
1552174,-70.236367,-43.717698
1552374,-70.516970,-43.865284
1552575,-70.698899,-44.136473
1552775,-71.149097,-44.234249
1552975,-71.451284,-44.538645
1553175,-71.805892,-44.796921
1553375,-72.385599,-44.986938
1553576,-71.693343,-47.311418
1557179,-84.961846,-53.030376
1560783,-85.987125,-53.168738
1560983,-86.073465,-53.153979
1561183,-86.051880,-53.248065
1561383,-86.133594,-53.093100
1561584,-86.118176,-53.063583
1561784,-86.076548,-53.059893
1561984,-86.108925,-52.949204
1562184,-86.071923,-52.975031
1562384,-85.967082,-53.022997
1562586,-85.999459,-53.000859
1562786,-86.030295,-52.993479
1562986,-85.993292,-52.978721
1563186,-86.051880,-53.056203
1563386,-86.095049,-52.969497
1563587,-86.042629,-52.943669
1563787,-86.036462,-53.037755
1563987,-86.098133,-52.934445
1564187,-86.098133,-52.928911
1564387,-86.070381,-53.030376
1564588,-86.179847,-52.866186
1564788,-86.158262,-52.960273
1564988,-86.087341,-53.021152
1565188,-86.213766,-52.956583
1565388,-86.161346,-53.022997
1565589,-86.135136,-53.011928
1565789,-86.178305,-53.089410
1565989,-86.178305,-53.032221
1566189,-86.142844,-53.083876
1566389,-86.118176,-53.205634
1566590,-86.546789,-52.403135
1566790,-86.568374,-52.388377
1566990,-86.498994,-52.412359
1567190,-86.520579,-52.403135
1567390,-86.494369,-52.462170
1567591,-86.429614,-52.467704
1567791,-86.514412,-52.491687
1567991,-86.451199,-52.510135
1568191,-86.375652,-52.521204
1568391,-86.401862,-52.600532
1568592,-86.310898,-52.589463
1568792,-86.272353,-52.637428
1568992,-86.264645,-52.657721
1569192,-86.239976,-52.633739
1569392,-86.241518,-52.713066
1569593,-86.124343,-52.720445
1569793,-86.196806,-52.751807
1569993,-86.186014,-52.812687
1570193,-86.078090,-52.829290
